pair,date,high,low,open,close,volume
USDT_BTC,1622131200,53.57868255505187,50.89974842729927,52.158729958249346,52.32362200936862,250509368.2
USDT_BTC,1622127600,51.70789299556704,49.12249834578869,50.443231016958805,50.24997739761125,174204735.7
USDT_BTC,1622124000,56.611156939613565,53.78059909263288,54.97988968210344,55.13007841386396,135613376.1
USDT_BTC,1622120400,56.58744238586909,53.75807026657563,55.581099237252246,54.672687976037565,248529842.1
USDT_BTC,1622116800,58.04548991407314,55.14321541836948,56.57159484114774,56.449188760941276,175126213.5
USDT_BTC,1622113200,54.77598915201878,52.03718969441784,53.588679698516614,53.62456541070993,165054384.3
USDT_BTC,1622109600,57.991525413281835,55.09194914261774,57.33258975553636,56.77284122091519,155805336.3
USDT_BTC,1622106000,54.84474279358892,52.102505653909475,53.09649232557988,53.4170890737783,143116390.3
USDT_BTC,1622102400,57.83782523694147,54.94593397509439,56.65755653664535,56.19302229081254,170723409.6
USDT_BTC,1622098800,57.89065422780611,54.996121516415805,56.15989374993798,56.55736084620244,90158790.61
USDT_BTC,1622095200,57.54080491723806,54.66376467137616,55.787427828827695,55.98765215291079,109052629
USDT_BTC,1622091600,61.95928378630619,58.861319596990874,61.00700794723335,60.224723918911515,129561520.5
USDT_BTC,1622088000,63.28237197601386,60.118253377213165,61.540448621409254,61.356276575417084,100127744.1
USDT_BTC,1622084400,58.67611153693274,55.7423059600861,56.88931229367563,56.742883500131526,151273829.3
USDT_BTC,1622080800,62.53128449997723,59.40472027497837,60.68007239599368,60.92891221655328,136921782.2
USDT_BTC,1622077200,67.45816565755776,64.08525737467987,65.91742366404051,66.08957158760074,186680198.4
USDT_BTC,1622073600,65.12718384582145,61.87082465353037,63.591834305954805,63.61663640655057,132298911.2
USDT_BTC,1622070000,65.48321469680846,62.20905396196803,63.876572262496694,64.02946696326934,107986204.9
USDT_BTC,1622066400,63.56680452102204,60.38846429497094,62.26372331315987,62.10082748503377,96061722.93
USDT_BTC,1622062800,70.4807620561968,66.95672395338696,68.9454602714245,69.20584880868702,117298476.8
USDT_BTC,1622059200,69.63883516501176,66.15689340676117,68.1439554272519,67.68165951008,116812909.9
USDT_BTC,1622055600,64.06064173729617,60.85760965043136,62.48848338336306,62.403124893965206,182699869
USDT_BTC,1622052000,69.54490403704739,66.06765883519502,67.70967907829156,67.79608490202345,130465974.4
USDT_BTC,1622048400,70.35547626944687,66.83770245597452,68.27472909661935,69.05555276751976,193815887.7
USDT_BTC,1622044800,69.86106792586793,66.36801452957452,67.76278355143094,67.92336152085231,180248435.5
USDT_BTC,1622041200,73.2073012623562,69.54693619923839,72.17074093998258,71.53347942288525,237471856.7
USDT_BTC,1622037600,74.74139369174881,71.00432400716137,72.59666711511692,72.49059545863749,207684105.3
USDT_BTC,1622034000,73.22584256858418,69.56455044015497,70.92420607602236,71.35144795195616,287655917
USDT_BTC,1622030400,74.12025788691234,70.41424499256672,72.88685865834408,71.67850969789683,172753936
USDT_BTC,1622026800,77.28953267996374,73.42505604596555,75.30732046483084,75.94810566577183,124627911.6
USDT_BTC,1622023200,79.29169179669795,75.32710720686305,77.07147296241467,77.0898081307578,204294319.3
USDT_BTC,1622019600,77.6761477645204,73.79234037629438,74.98668963447153,76.84752386180234,108695403.6
USDT_BTC,1622016000,79.35914781122099,75.39119042065994,77.9296650027338,78.14209351965759,259202807.1
USDT_BTC,1622012400,82.37298673016187,78.25433739365377,80.17395657569274,80.52749273951785,154758323.2
USDT_BTC,1622008800,82.1435257626471,78.03634947451474,79.12189549528492,79.8796583108591,330800678.8
USDT_BTC,1622005200,78.95451007371703,75.00678457003117,76.8514917521615,76.36765122215739,122546660.7
USDT_BTC,1622001600,86.22870457304407,81.91726934439187,84.10734542131493,84.02163440474368,121947164.7
USDT_BTC,1621998000,85.49898095931937,81.22403191135339,83.15018084579881,84.09450369929185,134768133.8
USDT_BTC,1621994400,86.2633097882954,81.95014429888063,84.29445826075516,84.20935787949064,249964412.2
USDT_BTC,1621990800,87.26758783903578,82.90420844708399,84.94169306475541,85.14582531918593,129409884.6
USDT_BTC,1621987200,88.53205967233741,84.10545668872054,85.86768178166726,86.68271367395594,141746509.4
USDT_BTC,1621983600,90.67030055425286,86.13678552654021,88.65710550813638,88.66231379085951,83927516
USDT_BTC,1621980000,88.898192717952,84.4532830820544,86.83570958949649,86.35112120209341,141277250.2
USDT_BTC,1621976400,92.74051684309434,88.10349100093961,90.1724309730088,91.09508011533512,89409482.74
USDT_BTC,1621972800,94.00359639021926,89.3034165707083,91.63762977831395,90.99643644003855,94457166.02
USDT_BTC,1621969200,98.04749885838935,93.14512391546988,94.65774445102893,95.64969662386548,130174586.5
USDT_BTC,1621965600,96.84689958328761,92.00455460412323,94.65659670393528,93.6752680363559,103220157.8
USDT_BTC,1621962000,94.3933477755953,89.67368038681553,92.14796009960935,91.90910331423417,101641094.3
USDT_BTC,1621958400,98.3792387749894,93.46027683623993,95.37903148297106,95.86712938017892,143345228.7
USDT_BTC,1621954800,97.29466607601083,92.42993277221028,95.21429435788379,94.26114604431754,327818021.7
USDT_BTC,1621951200,100.17774892596205,95.16886147966395,98.42668123178059,97.40427885237058,226865980.7
USDT_BTC,1621947600,100.73095006013078,95.69440255712423,98.172974034463,98.17082277609313,264811068.2
USDT_BTC,1621944000,100.3498375948549,95.33234571511215,97.56715255108226,97.39615376786543,199205471.9
USDT_BTC,1621940400,106.26188195144015,100.94878785386814,104.25416760486439,103.8895211532846,218781549.2
USDT_BTC,1621936800,100.19402504658207,95.18432379425296,97.86584731339336,98.21219925528946,328174302.1
USDT_BTC,1621933200,108.1417132412816,102.7346275792175,105.72152118516333,105.37869951227698,159713714.3
USDT_BTC,1621929600,104.81962569071976,99.57864440618377,101.87641043470904,102.3398246266823,171653476.5
USDT_BTC,1621926000,103.68891754239462,98.50447166527488,100.70433152506786,100.76305880539901,136260670.2
USDT_BTC,1621922400,104.15431893839997,98.94660299147996,101.53929903483754,101.90183837640213,170449875.4
USDT_BTC,1621918800,106.91423281671482,101.56852117587907,104.05422772160529,105.23749291961265,132080760
USDT_BTC,1621915200,111.25118332370306,105.6886241575179,108.29589664631261,107.62801409501414,189032893.7
USDT_BTC,1621911600,105.4665995056066,100.19326953032626,101.79254441775893,103.62871071696196,195647441.6
USDT_BTC,1621908000,106.71913236989309,101.38317575139843,104.35438423982669,103.9551460737158,162003769
USDT_BTC,1621904400,108.56621548163186,103.13790470755026,106.23793158578327,105.0740025152554,196553070.6
USDT_BTC,1621900800,109.39593911287822,103.92614215723431,107.26242704988869,106.5099710461336,287015032
USDT_BTC,1621897200,108.08800124835079,102.68360118593324,106.1870085179005,104.63832831715838,115041712.9
USDT_BTC,1621893600,115.5312893337933,109.75472486710363,113.56679406014817,111.67839059271724,144361546.1
USDT_BTC,1621890000,112.69454253853606,107.05981541160925,109.76850532205654,110.18120518409093,177481486.7
USDT_BTC,1621886400,112.13160856991838,106.52502814142245,109.43462025342095,110.05644757013569,355912949.1
USDT_BTC,1621882800,107.95169241342626,102.55410779275493,106.24925749537734,105.28167703205764,408708639.1
USDT_BTC,1621879200,111.97444744926011,106.3757250767971,109.5503895555478,108.8974408220578,199153943.9
USDT_BTC,1621875600,117.67589820923418,111.79210329877246,114.74753175918887,113.5825408452601,171593901.9
USDT_BTC,1621872000,116.74598796482941,110.90868856658794,113.46017819737125,113.6165181730656,302480511.1
USDT_BTC,1621868400,115.40745363467829,109.63708095294437,111.63103827916945,111.91972098523563,238789246.2
USDT_BTC,1621864800,113.05758570350986,107.40470641833436,109.95780293424103,109.95037674286336,239457597.7
USDT_BTC,1621861200,111.15565209376102,105.59786948907296,108.46534024836032,109.17106961839943,358809919.5
USDT_BTC,1621857600,114.06265793818802,108.35952504127862,112.33902009609221,110.66871743956592,399327461.5
USDT_BTC,1621854000,112.45853490508796,106.83560815983355,109.76230531337157,108.62830379988692,435104768.7
USDT_BTC,1621850400,111.9493231309821,106.35185697443299,108.36913097945686,108.77905346669006,280432789.7
USDT_BTC,1621846800,111.15350646030063,105.5958311372856,107.3223171941029,108.46556372795388,185294286.6
USDT_BTC,1621843200,112.5500406429573,106.92253861080943,109.37875688422506,109.911891743077,279700863.7
USDT_BTC,1621839600,110.28523486493505,104.77097312168829,106.94521924377455,107.60738154603372,376728347
USDT_BTC,1621836000,112.57417227422043,106.9454636605094,110.16724680978821,109.52573174170313,203650917.3
USDT_BTC,1621832400,111.77505251499818,106.18629988924826,108.70204515233624,108.33543561908728,137212256.9
USDT_BTC,1621828800,109.67560562350583,104.19182534233053,107.63669799246703,106.65884474367164,196193251.4
USDT_BTC,1621825200,108.4044225198421,102.98420139384999,106.42080794125212,106.50152803748023,174595878
USDT_BTC,1621821600,106.74129909675574,101.40423414191795,103.69485709087081,104.6301843992982,179974540.8
USDT_BTC,1621818000,110.21382695462721,104.70313560689584,107.95724029680207,107.83279331545842,179937146.7
USDT_BTC,1621814400,105.91601705507017,100.62021620231666,103.48227856189898,102.95027336732916,256829069.6
USDT_BTC,1621810800,107.70457937371188,102.31935040502628,105.44112902753412,104.91972360109158,152619772.4
USDT_BTC,1621807200,104.94554250188669,99.69826537679235,102.0027472457685,102.32286421689861,165634678.5
USDT_BTC,1621803600,102.37881006285926,97.2598695597163,99.29696642724589,99.95483276812486,185237221.1
USDT_BTC,1621800000,102.72376085780425,97.58757281491404,100.49073722823881,100.40377905837795,221720641.7
USDT_BTC,1621796400,100.1855647027896,95.17628646765012,97.82942295225206,97.41242678823214,232111472
USDT_BTC,1621792800,96.3930948059092,91.57344006561374,94.74454405202742,93.74362514250532,350535883.4
USDT_BTC,1621789200,100.12051619984173,95.11449038984964,97.9697391164149,96.4103365106735,463648115.5
USDT_BTC,1621785600,93.7747919303659,89.08605233384759,90.7096155815572,91.53583153917897,867393397.2
USDT_BTC,1621782000,94.35010936161451,89.63260389353378,91.42151199914134,91.98527266945918,259993343.8
USDT_BTC,1621778400,99.00400970842082,94.05380922299977,96.73306928661002,97.02345668565215,376212234.8
USDT_BTC,1621774800,95.20294110089907,90.44279404585411,92.84275682997891,93.58863719815218,589502627.6
USDT_BTC,1621771200,92.86835260758329,88.22493497720413,90.66449439108077,90.06758178313697,592868589.1
USDT_BTC,1621767600,94.25170963680662,89.53912415496629,92.52973818584631,91.91604856292184,238169414.1
USDT_BTC,1621764000,89.2281345747603,84.76672784602229,86.6730072675025,86.56518628850279,329386894.3
USDT_BTC,1621760400,91.5785296923244,86.99960320770818,88.84671173286861,89.5919856493731,480445609
USDT_BTC,1621756800,90.92210226274574,86.37599714960845,89.04197177701202,88.95800427634443,639511583
USDT_BTC,1621753200,87.9976644948917,83.59778127014711,86.77552665974919,86.02231003377081,264390431.6
USDT_BTC,1621749600,85.88374538226076,81.58955811314772,84.39196199036367,83.50646134020515,196634070.9
USDT_BTC,1621746000,89.29573670229576,84.83094986718096,87.57123105582698,87.93504459929612,163235104.2
USDT_BTC,1621742400,86.70099588937529,82.36594609490652,85.60637294441841,84.20130046207522,103763416.6
USDT_BTC,1621738800,82.31673870567892,78.20090177039496,79.87307074052755,80.21382704083567,98694700.73
USDT_BTC,1621735200,84.12217844339423,79.91606952122451,81.68710079702142,81.67298961170408,109207716.8
USDT_BTC,1621731600,84.66821688566384,80.43480604138064,82.52053865697535,83.37447951696764,96668700.48
USDT_BTC,1621728000,82.40562174035357,78.28534065333588,81.23411597404827,80.34031347127207,253656844.5
USDT_BTC,1621724400,81.49238935086085,77.4177698833178,79.23154007187654,79.49982140970502,102792663.3
USDT_BTC,1621720800,73.07891690589395,69.42497106059925,71.2046511651365,70.80607054311781,155459148.3
USDT_BTC,1621717200,77.08399944412243,73.22979947191631,74.7444983928316,75.03890828180191,119303179.6
USDT_BTC,1621713600,76.75832538550884,72.9204091162334,74.50358557955113,74.81058578312471,116526033.4
USDT_BTC,1621710000,81.01958854593305,76.9686091186364,79.09575023491772,79.13625755445426,131459106.9
USDT_BTC,1621706400,71.1795821855116,67.62060307623602,69.36012353994194,69.1454356029827,162528624.6
USDT_BTC,1621702800,76.40668439697747,72.5863501771286,74.46033282860353,75.14757288372812,156613161.6
USDT_BTC,1621699200,72.00071290279055,68.40067725765103,70.26054585743377,70.38892844255234,190456728.1
USDT_BTC,1621695600,71.3093622283544,67.74389411693667,69.24506144762422,69.22577032422319,254162630.1
USDT_BTC,1621692000,69.80349669781629,66.31332186292546,68.4350689375981,67.87521092742423,231202840.1
USDT_BTC,1621688400,72.67267847830146,69.0390445543864,71.18563457754236,71.47096966988853,193106738
USDT_BTC,1621684800,68.15348092666791,64.74580688033451,66.89684195975681,66.87265926747727,199329515.8
USDT_BTC,1621681200,68.26298100277916,64.8498319526402,66.77716704163427,66.02105742883303,183042240
USDT_BTC,1621677600,65.89326036654926,62.59859734822179,64.4370062503897,64.43145749286403,350992503.8
USDT_BTC,1621674000,65.0857189616214,61.83143301354032,63.503879119408815,63.35035008913514,173903668.2
USDT_BTC,1621670400,63.58143936971284,60.402367401227195,62.05653896916026,62.37492939448719,214263890.7
USDT_BTC,1621666800,60.78935161112096,57.749884030564914,59.2775788129649,59.34089795066276,202860113.9
USDT_BTC,1621663200,62.472370042399355,59.34875154027939,60.97336743517389,61.01309681097582,187152488
USDT_BTC,1621659600,65.55205854044735,62.274455613424976,63.81872470942764,64.0139001160415,269966548
USDT_BTC,1621656000,64.05889766977654,60.85595278628771,62.33163277453234,61.747231490995276,267565326.7
USDT_BTC,1621652400,63.43612367067334,60.26431748713967,61.620163437515465,61.332047496732635,301066254.6
USDT_BTC,1621648800,56.65967614955328,53.82669234207561,54.94535276101621,55.23215967584546,189873491.7
USDT_BTC,1621645200,60.10441748087493,57.09919660683118,58.55230831667125,58.80424767134483,184903880.5
USDT_BTC,1621641600,58.49097145539082,55.566422882621275,57.139984415906696,57.27934198767231,192036871.9
USDT_BTC,1621638000,55.934288206438566,53.137573796116634,54.31914159221163,54.59779491119215,219771768.9
USDT_BTC,1621634400,57.290056511407855,54.42555368583746,55.97820017444901,55.8180519400835,306559033.2
USDT_BTC,1621630800,54.90486649965353,52.15962317467085,53.89912140166076,53.684373640532804,664727326
USDT_BTC,1621627200,56.350765364640104,53.5332270964081,54.83991484422732,54.83319158048322,327179350.8
USDT_BTC,1621623600,57.770217921266365,54.88170702520304,56.24042158599026,55.94175934011134,402964564
USDT_BTC,1621620000,57.38439546801158,54.515175694611,55.69466572946693,55.70988944538218,249743884.7
USDT_BTC,1621616400,51.085894371802524,48.531599653212396,50.02637240688027,49.79774583829142,311034909.1
USDT_BTC,1621612800,52.15948502171743,49.55151077063156,50.712170936952305,51.26021343321354,550012202.5
USDT_BTC,1621609200,49.689375379451604,47.20490661047902,48.676701903561295,48.952302931712616,709607192.7
USDT_BTC,1621605600,53.293117875780226,50.628461981991215,51.829507407893985,52.24309643454765,1250882884
USDT_BTC,1621602000,49.52093687778088,47.04489003389184,48.33680137812145,48.425087431950125,147670655.5
USDT_BTC,1621598400,47.91760440224331,45.521724182131145,46.922145846160554,46.31043234084613,237974697.1
USDT_BTC,1621594800,50.067720383618706,47.56433436443777,49.01132582404954,48.3624930325293,182600891.1
USDT_BTC,1621591200,49.11355846352323,46.65788054034707,47.48271753988292,47.78229367655234,203737395.7
USDT_BTC,1621587600,50.56140387540508,48.03333368163482,49.58859667354075,49.66179767729499,238171442
USDT_BTC,1621584000,52.33455356498928,49.71782588673981,51.249666838097504,51.00689609001874,248235070.9
USDT_BTC,1621580400,49.35173016737072,46.88414365900218,47.95829914024083,48.259307229893544,165296139.1
USDT_BTC,1621576800,50.277496821361865,47.76362198029377,49.386781531079144,48.90333066286744,238116764.8
USDT_BTC,1621573200,44.92670908387638,42.68037362968256,43.387421768659046,43.962230169401224,148378008.1
USDT_BTC,1621569600,47.25944661594893,44.896474285151484,46.196889548517355,46.36509377241816,213574191.3
USDT_BTC,1621566000,43.80176707012885,41.6116787166224,42.630241776387244,42.74581999010798,152410310.3
USDT_BTC,1621562400,49.39624966181813,46.92643717872722,48.64352290696902,48.11465958099542,132515885
